Record ID,College Name,District,College Code,Branch Name,Branch Code,OC,BC,BCM,MBC,SC,SCA,ST
TNEA2025-02800,"Sri Sai Ranganathan Engineering College , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",COIMBATORE,2737,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,123.0,100.5,,79.0,100.5,,
TNEA2025-02801,"Sri Sai Ranganathan Engineering College , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",COIMBATORE,2737,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,138.0,106.0,,98.0,124.0,113.0,
TNEA2025-02802,"Sri Sai Ranganathan Engineering College , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",COIMBATORE,2737,INFORMATION TECHNOLOGY,IT,158.5,133.0,,83.0,134.0,93.5,
TNEA2025-02803,"Sri Sai Ranganathan Engineering College , Viraliyur Post, Thondamuthur(via), Coimbatore-641109.",COIMBATORE,2737,MECHANICAL ENGINEERING,ME,94.5,,,,83.0,,
TNEA2025-02804,"Sri Shakthi Institute of Engineering and Technology (Autonomous), Sri Shakthi Nagar, L & T By-pass Road, Chinniyampalayam Post, Coimbatore-641062.",COIMBATORE,2727,AGRICULTURAL ENGINEERING,AG,132.0,96.0,130.5,91.0,,,
TNEA2025-02805,"Sri Shakthi Institute of Engineering and Technology (Autonomous), Sri Shakthi Nagar, L & T By-pass Road, Chinniyampalayam Post, Coimbatore-641062.",COIMBATORE,2727,Artificial Intelligence and Data Science,AD,163.0,155.5,147.5,146.0,95.0,133.0,
TNEA2025-02806,"Sri Shakthi Institute of Engineering and Technology (Autonomous), Sri Shakthi Nagar, L & T By-pass Road, Chinniyampalayam Post, Coimbatore-641062.",COIMBATORE,2727,Artificial Intelligence and Machine Learning,AL,159.0,152.5,144.5,144.5,91.0,,
TNEA2025-02807,"Sri Shakthi Institute of Engineering and Technology (Autonomous), Sri Shakthi Nagar, L & T By-pass Road, Chinniyampalayam Post, Coimbatore-641062.",COIMBATORE,2727,BIO MEDICAL ENGINEERING,BM,139.5,109.5,119.5,111.0,107.0,103.5,
TNEA2025-02808,"Sri Shakthi Institute of Engineering and Technology (Autonomous), Sri Shakthi Nagar, L & T By-pass Road, Chinniyampalayam Post, Coimbatore-641062.",COIMBATORE,2727,BIO TECHNOLOGY,BT,148.5,126.5,119.5,126.0,119.5,,
TNEA2025-02809,"Sri Shakthi Institute of Engineering and Technology (Autonomous), Sri Shakthi Nagar, L & T By-pass Road, Chinniyampalayam Post, Coimbatore-641062.",COIMBATORE,2727,CIVIL  ENGINEERING,CE,130.5,106.5,119.5,108.0,125.5,,
TNEA2025-02810,"Sri Shakthi Institute of Engineering and Technology (Autonomous), Sri Shakthi Nagar, L & T By-pass Road, Chinniyampalayam Post, Coimbatore-641062.",COIMBATORE,2727,COMPUTER SCIENCE AND ENGINEERING,CS,170.0,161.5,154.0,155.0,95.0,85.5,
TNEA2025-02811,"Sri Shakthi Institute of Engineering and Technology (Autonomous), Sri Shakthi Nagar, L & T By-pass Road, Chinniyampalayam Post, Coimbatore-641062.",COIMBATORE,2727,Computer Science and Engineering (Cyber Security),SC,159.5,152.5,143.0,143.0,96.0,105.5,
TNEA2025-02812,"Sri Shakthi Institute of Engineering and Technology (Autonomous), Sri Shakthi Nagar, L & T By-pass Road, Chinniyampalayam Post, Coimbatore-641062.",COIMBATORE,2727,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,152.5,147.0,124.0,138.5,,,
TNEA2025-02813,"Sri Shakthi Institute of Engineering and Technology (Autonomous), Sri Shakthi Nagar, L & T By-pass Road, Chinniyampalayam Post, Coimbatore-641062.",COIMBATORE,2727,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,165.0,157.5,154.5,147.5,89.5,,
TNEA2025-02814,"Sri Shakthi Institute of Engineering and Technology (Autonomous), Sri Shakthi Nagar, L & T By-pass Road, Chinniyampalayam Post, Coimbatore-641062.",COIMBATORE,2727,Electronics Engineering (VLSI Design and Technology),EV,154.5,142.0,113.5,143.0,,,
TNEA2025-02815,"Sri Shakthi Institute of Engineering and Technology (Autonomous), Sri Shakthi Nagar, L & T By-pass Road, Chinniyampalayam Post, Coimbatore-641062.",COIMBATORE,2727,FOOD TECHNOLOGY,FD,142.0,98.5,110.0,97.5,,,
TNEA2025-02816,"Sri Shakthi Institute of Engineering and Technology (Autonomous), Sri Shakthi Nagar, L & T By-pass Road, Chinniyampalayam Post, Coimbatore-641062.",COIMBATORE,2727,INFORMATION TECHNOLOGY,IT,162.5,156.0,147.5,147.0,103.0,,
TNEA2025-02817,"Sri Shakthi Institute of Engineering and Technology (Autonomous), Sri Shakthi Nagar, L & T By-pass Road, Chinniyampalayam Post, Coimbatore-641062.",COIMBATORE,2727,MECHANICAL ENGINEERING,ME,145.5,132.5,131.5,116.5,115.0,,
TNEA2025-02818,"Sri Shanmugha College of Engineering and Technology (Autonomous), Pullipalayam, Morur(PO), Sankari Taluk, Salem District-637304.",SALEM,2302,AGRICULTURAL ENGINEERING,AG,93.5,81.5,,92.0,85.5,,
TNEA2025-02819,"Sri Shanmugha College of Engineering and Technology (Autonomous), Pullipalayam, Morur(PO), Sankari Taluk, Salem District-637304.",SALEM,2302,Artificial Intelligence and Data Science,AD,135.0,105.5,109.0,95.0,103.0,124.5,
TNEA2025-02820,"Sri Shanmugha College of Engineering and Technology (Autonomous), Pullipalayam, Morur(PO), Sankari Taluk, Salem District-637304.",SALEM,2302,BIO MEDICAL ENGINEERING,BM,130.5,83.0,125.0,93.0,89.0,128.5,
TNEA2025-02821,"Sri Shanmugha College of Engineering and Technology (Autonomous), Pullipalayam, Morur(PO), Sankari Taluk, Salem District-637304.",SALEM,2302,COMPUTER SCIENCE AND ENGINEERING,CS,142.0,120.0,131.5,126.5,104.5,107.0,
TNEA2025-02822,"Sri Shanmugha College of Engineering and Technology (Autonomous), Pullipalayam, Morur(PO), Sankari Taluk, Salem District-637304.",SALEM,2302,Computer Science and Engineering (Cyber Security),SC,116.5,88.5,,98.5,,104.5,
TNEA2025-02823,"Sri Shanmugha College of Engineering and Technology (Autonomous), Pullipalayam, Morur(PO), Sankari Taluk, Salem District-637304.",SALEM,2302,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,127.5,104.0,,97.0,85.5,,
TNEA2025-02824,"Sri Shanmugha College of Engineering and Technology (Autonomous), Pullipalayam, Morur(PO), Sankari Taluk, Salem District-637304.",SALEM,2302,INFORMATION TECHNOLOGY,IT,123.5,88.0,96.5,104.5,93.5,102.0,
TNEA2025-02825,"Sri Shanmugha College of Engineering and Technology (Autonomous), Pullipalayam, Morur(PO), Sankari Taluk, Salem District-637304.",SALEM,2302,MECHANICAL ENGINEERING,ME,106.5,94.0,,82.0,99.5,,
TNEA2025-02826,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",CHENGALPATTU,1315,BIO MEDICAL ENGINEERING,BM,191.0,189.0,190.5,187.0,167.0,166.5,
TNEA2025-02827,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",CHENGALPATTU,1315,CHEMICAL  ENGINEERING,CH,190.5,187.5,189.5,187.5,168.5,135.0,158.0
TNEA2025-02828,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",CHENGALPATTU,1315,CIVIL  ENGINEERING,CE,188.5,185.0,188.0,183.0,166.5,126.0,
TNEA2025-02829,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",CHENGALPATTU,1315,COMPUTER SCIENCE AND ENGINEERING,CS,198.5,197.5,197.0,196.5,191.5,184.0,178.0
TNEA2025-02830,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",CHENGALPATTU,1315,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,195.0,194.5,193.5,192.5,182.0,159.0,168.5
TNEA2025-02831,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",CHENGALPATTU,1315,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,197.0,196.0,196.5,195.0,189.0,178.0,170.5
TNEA2025-02832,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",CHENGALPATTU,1315,INFORMATION TECHNOLOGY,IT,197.0,196.5,196.5,195.5,189.5,178.0,
TNEA2025-02833,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",CHENGALPATTU,1315,M.Tech. Computer Science and Engineering (Integrated 5 years),CJ,195.0,194.0,194.5,192.5,183.0,161.0,
TNEA2025-02834,"Sri Sivasubramaniya Nadar College of Engineering (Autonomous), Rajiv Gandhi Salai (OMR), Kalavakkam,Kanchipuram District-603110.",CHENGALPATTU,1315,MECHANICAL ENGINEERING,ME,192.0,190.5,190.0,189.5,175.5,156.5,159.5
TNEA2025-02835,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",KANCHIPURAM,1219,Artificial Intelligence and Data Science,AD,187.0,185.5,183.0,183.0,163.0,95.0,
TNEA2025-02836,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",KANCHIPURAM,1219,BIO TECHNOLOGY,BT,179.5,170.0,153.5,162.5,143.0,,
TNEA2025-02837,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",KANCHIPURAM,1219,CHEMICAL  ENGINEERING,CH,174.0,161.5,171.0,165.0,153.0,167.0,
TNEA2025-02838,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",KANCHIPURAM,1219,CIVIL  ENGINEERING,CE,164.0,153.0,159.0,143.5,135.0,144.5,
TNEA2025-02839,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",KANCHIPURAM,1219,COMPUTER SCIENCE AND ENGINEERING,CS,190.5,188.0,188.0,186.0,169.0,171.5,153.0
TNEA2025-02840,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",KANCHIPURAM,1219,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,182.0,180.0,172.0,171.5,144.0,120.5,
TNEA2025-02841,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",KANCHIPURAM,1219,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,188.0,185.5,183.0,181.5,164.5,150.0,128.5
TNEA2025-02842,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",KANCHIPURAM,1219,INFORMATION TECHNOLOGY,IT,187.5,186.5,183.5,184.0,160.5,131.0,125.5
TNEA2025-02843,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",KANCHIPURAM,1219,MARINE ENGINEERING,MR,152.5,,,,,,
TNEA2025-02844,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",KANCHIPURAM,1219,MECHANICAL AND AUTOMATION ENGINEERING,MU,166.0,157.5,146.0,153.5,130.0,109.0,
TNEA2025-02845,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",KANCHIPURAM,1219,MECHANICAL ENGINEERING,ME,174.0,168.0,171.5,165.0,157.5,105.5,
TNEA2025-02846,"Sri Venkateswara College of Engineering (Autonomous), Post Bag No.3, Pennalur, Sriperumbudur, Kanchipuram-602105.",KANCHIPURAM,1219,Mechanical Engineering (Automobile),MB,161.0,155.5,,150.0,128.5,,
TNEA2025-02847,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,1116,Artificial Intelligence and Data Science,AD,154.0,149.5,148.5,145.0,113.5,,
TNEA2025-02848,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,1116,CIVIL  ENGINEERING,CE,106.0,,,,,,
TNEA2025-02849,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,1116,COMPUTER SCIENCE AND ENGINEERING,CS,172.5,156.0,155.5,159.0,107.0,,
TNEA2025-02850,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,1116,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),AM,163.0,150.0,,148.0,104.0,,
TNEA2025-02851,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,1116,Computer Science and Engineering (Cyber Security),SC,151.0,144.0,117.0,142.0,114.0,,
TNEA2025-02852,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,1116,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,126.5,,,,,,
TNEA2025-02853,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,1116,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,146.5,105.0,128.5,91.5,,,
TNEA2025-02854,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,1116,INFORMATION TECHNOLOGY,IT,159.0,154.5,150.0,148.5,98.0,,
TNEA2025-02855,"Sri Venkateswara College of Engineering and Technology, Thirupachur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,1116,MECHANICAL ENGINEERING,ME,103.5,,,,,,
TNEA2025-02856,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,1121,Artificial Intelligence and Data Science,AD,89.0,,,,,,
TNEA2025-02857,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,1121,CIVIL  ENGINEERING,CE,,,,,,,
TNEA2025-02858,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,1121,COMPUTER SCIENCE AND ENGINEERING,CS,117.0,102.0,,105.0,90.5,,
TNEA2025-02859,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,1121,Computer Science and Engineering (Cyber Security),SC,112.0,,,,,,
TNEA2025-02860,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,1121,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,,,,,,,
TNEA2025-02861,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,1121,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,113.5,,,,,,
TNEA2025-02862,"Sri Venkateswara Institute of Science and Technology, Kolundhalur, Thiruvallur Taluk & District-631203.",TIRUVALLUR,1121,MECHANICAL ENGINEERING,ME,,,,,,,
TNEA2025-02863,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,1413,Artificial Intelligence and Data Science,AD,142.5,98.0,124.5,113.0,108.5,120.5,
TNEA2025-02864,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,1413,COMPUTER SCIENCE AND BUSSINESS SYSTEM,CB,87.5,,,,,,
TNEA2025-02865,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,1413,COMPUTER SCIENCE AND DESIGN,CD,88.5,,,,,,
TNEA2025-02866,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,1413,COMPUTER SCIENCE AND ENGINEERING,CS,149.0,93.0,141.0,80.0,93.0,,
TNEA2025-02867,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,1413,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),AM,97.5,94.5,,92.0,,,
TNEA2025-02868,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,1413,Computer Science and Engineering (Cyber Security),SC,87.0,,,,,,
TNEA2025-02869,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,1413,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,119.0,,,,,,
TNEA2025-02870,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,1413,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,142.0,128.0,93.0,118.5,98.5,,
TNEA2025-02871,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,1413,Electronics Engineering (VLSI Design and Technology),EV,103.0,,,,,,
TNEA2025-02872,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,1413,Electronics and Communication (Advanced Communication Technology),EA,108.5,,,,,,
TNEA2025-02873,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,1413,INFORMATION TECHNOLOGY,IT,137.5,120.5,125.5,101.0,99.0,,
TNEA2025-02874,"Sri Venkateswaraa College of Technology, Sirukulathur, Vadakal Village, Mathur Post, Sriperumbhudur, Kanchipuram-602105.",KANCHIPURAM f,1413,MECHANICAL ENGINEERING,ME,94.5,,,,82.5,,
TNEA2025-02875,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P.Kumaralingapuram, Virudhunagar-626005.",VIRUDHUNAGAR,4996,Artificial Intelligence and Data Science,AD,112.5,88.0,111.0,90.0,91.0,,
TNEA2025-02876,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P.Kumaralingapuram, Virudhunagar-626005.",VIRUDHUNAGAR,4996,CIVIL  ENGINEERING,CE,103.5,,,,,,
TNEA2025-02877,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P.Kumaralingapuram, Virudhunagar-626005.",VIRUDHUNAGAR,4996,COMPUTER SCIENCE AND BUSSINESS SYSTEM,CB,81.5,,,,,,
TNEA2025-02878,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P.Kumaralingapuram, Virudhunagar-626005.",VIRUDHUNAGAR,4996,COMPUTER SCIENCE AND ENGINEERING,CS,113.5,94.0,102.5,98.5,87.5,,
TNEA2025-02879,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P.Kumaralingapuram, Virudhunagar-626005.",VIRUDHUNAGAR,4996,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,105.5,,,,,,
TNEA2025-02880,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P.Kumaralingapuram, Virudhunagar-626005.",VIRUDHUNAGAR,4996,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,87.5,,,,,,
TNEA2025-02881,"Sri Vidya College of Engineering and Technology, Sivakasi Main Road, P.Kumaralingapuram, Virudhunagar-626005.",VIRUDHUNAGAR,4996,MECHANICAL ENGINEERING,ME,104.0,,,,,,
TNEA2025-02882,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",,1115,Artificial Intelligence and Data Science,AD,120.0,117.0,,109.0,91.5,,
TNEA2025-02883,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",,1115,COMPUTER SCIENCE AND BUSSINESS SYSTEM,CB,,,,,,,
TNEA2025-02884,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",,1115,COMPUTER SCIENCE AND ENGINEERING,CS,126.0,107.0,,109.5,110.5,,
TNEA2025-02885,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",,1115,COMPUTER SCIENCE AND ENGINEERING (AI AND MACHINE LEARNING),AM,101.0,,,,,,
TNEA2025-02886,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",,1115,Computer Science and Engineering (Cyber Security),SC,89.0,,,,,,
TNEA2025-02887,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",,1115,ELECTRICAL AND ELECTRONICS ENGINEERING,EE,99.0,,,,,,
TNEA2025-02888,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",,1115,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,96.5,,,,,,
TNEA2025-02889,"SriRam Engineering College, Perumalpattu, Veppampattu R.S., Tiruvallur District, Chennai-602024.",,1115,MECHANICAL ENGINEERING,ME,,,,,,,
TNEA2025-02890,"St. Joseph College of Engineering, Trinity Campus, Nemili B Beemanthangal Village, Sriperumbudur, Kancheepuram District, Chennai-602105.",KANCHIPURAM,1325,Artificial Intelligence and Data Science,AD,146.0,126.5,142.0,110.5,105.5,,111.0
TNEA2025-02891,"St. Joseph College of Engineering, Trinity Campus, Nemili B Beemanthangal Village, Sriperumbudur, Kancheepuram District, Chennai-602105.",KANCHIPURAM,1325,COMPUTER SCIENCE AND ENGINEERING,CS,145.0,113.5,118.0,104.0,88.0,,111.5
TNEA2025-02892,"St. Joseph College of Engineering, Trinity Campus, Nemili B Beemanthangal Village, Sriperumbudur, Kancheepuram District, Chennai-602105.",KANCHIPURAM,1325,ELECTRONICS AND COMMUNICATION ENGINEERING,EC,146.0,120.5,143.5,117.5,115.5,,
TNEA2025-02893,"St. Joseph College of Engineering, Trinity Campus, Nemili B Beemanthangal Village, Sriperumbudur, Kancheepuram District, Chennai-602105.",KANCHIPURAM,1325,INFORMATION TECHNOLOGY,IT,141.5,113.5,110.0,103.0,102.0,,
TNEA2025-02894,"St. Joseph College of Engineering, Trinity Campus, Nemili B Beemanthangal Village, Sriperumbudur, Kancheepuram District, Chennai-602105.",KANCHIPURAM,1325,MECHANICAL ENGINEERING,ME,119.0,84.0,106.5,92.5,85.0,103.5,
TNEA2025-02895,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CHENNAI,1317,Artificial Intelligence and Data Science,AD,176.5,171.5,167.5,166.5,135.5,104.5,105.5
TNEA2025-02896,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CHENNAI,1317,Artificial Intelligence and Machine Learning,AL,172.5,169.0,162.0,164.5,140.5,,
TNEA2025-02897,"St. Joseph's College of Engineering (Autonomous), Jeppiaar Nagar, Old Mamallapuram Road, Kanchipuram, Chennai-600119.",CHENNAI,1317,BIO TECHNOLOGY,BT,169.0,159.0,156.5,155.0,132.0,,
